"order_id","full_date","year","quarter","month","month_name","weekday","customer_name","segment","category","sub_category","product_name","region","state","city","ship_mode","sales","quantity","discount","profit","profit_margin_pct"
"US-2017-126179","2017-07-03 00:00:00",2017,3,7,"July","Monday","Chuck Sachs","Consumer","Furniture","Furnishings","Westinghouse Floor Lamp with Metal Mesh Shade, Black","South","Georgia","Columbus","Standard Class",23.99,1,0.0,5.52,23.01
"US-2017-126179","2017-07-03 00:00:00",2017,3,7,"July","Monday","Chuck Sachs","Consumer","Technology","Phones","Pyle PMP37LED","South","Georgia","Columbus","Standard Class",287.97,3,0.0,77.75,27.00
"CA-2016-141082","2016-12-09 00:00:00",2016,4,12,"December","Friday","Fred McMath","Consumer","Office Supplies","Labels","Avery 517","East","Massachusetts","Lawrence","Standard Class",3.69,1,0.0,1.73,46.88
"CA-2016-141082","2016-12-09 00:00:00",2016,4,12,"December","Friday","Fred McMath","Consumer","Office Supplies","Labels","Avery 477","East","Massachusetts","Lawrence","Standard Class",122.12,4,0.0,56.18,46.00
"US-2016-134488","2016-09-24 00:00:00",2016,3,9,"September","Saturday","Pete Kriz","Consumer","Furniture","Chairs","Office Star - Contemporary Task Swivel Chair","East","Ohio","Columbus","Standard Class",155.37,2,0.3,-13.32,-8.57
"CA-2016-145919","2016-12-18 00:00:00",2016,4,12,"December","Sunday","Henry Goldwyn","Corporate","Office Supplies","Paper","Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream","West","California","Los Angeles","Standard Class",38.88,6,0.0,18.66,47.99
"CA-2016-145919","2016-12-18 00:00:00",2016,4,12,"December","Sunday","Henry Goldwyn","Corporate","Furniture","Furnishings","Seth Thomas 12"" Clock w/ Goldtone Case","West","California","Los Angeles","Standard Class",183.84,8,0.0,62.51,34.00
"CA-2016-145919","2016-12-18 00:00:00",2016,4,12,"December","Sunday","Henry Goldwyn","Corporate","Office Supplies","Supplies","Premier Electric Letter Opener","West","California","Los Angeles","Standard Class",579.3,5,0.0,28.97,5.00
"CA-2017-157651","2017-12-10 00:00:00",2017,4,12,"December","Sunday","Helen Andreada","Consumer","Technology","Accessories","Memorex Froggy Flash Drive 8 GB","East","Pennsylvania","Philadelphia","Standard Class",14.2,1,0.2,3.37,23.73
"CA-2014-160773","2014-07-01 00:00:00",2014,3,7,"July","Tuesday","Laurel Workman","Corporate","Technology","Phones","Wilson SignalBoost 841262 DB PRO Amplifier Kit","South","Florida","Deltona","Standard Class",575.92,2,0.2,71.99,12.50
"CA-2014-160773","2014-07-01 00:00:00",2014,3,7,"July","Tuesday","Laurel Workman","Corporate","Office Supplies","Binders","Avery Durable Binders","South","Florida","Deltona","Standard Class",5.18,6,0.7,-3.63,-70.08
"CA-2017-167703","2017-02-03 00:00:00",2017,1,2,"February","Friday","Matt Collins","Consumer","Office Supplies","Binders","Fellowes Black Plastic Comb Bindings","East","Ohio","Cincinnati","Standard Class",5.23,3,0.7,-4.18,-79.92
"CA-2017-167703","2017-02-03 00:00:00",2017,1,2,"February","Friday","Matt Collins","Consumer","Office Supplies","Storage","Hot File 7-Pocket, Floor Stand","East","Ohio","Cincinnati","Standard Class",285.55,2,0.2,35.69,12.50
"CA-2017-121804","2017-03-03 00:00:00",2017,1,3,"March","Friday","Liz Preis","Consumer","Office Supplies","Appliances","Acco 6 Outlet Guardian Premium Surge Suppressor","South","Kentucky","Murray","Standard Class",72.8,5,0.0,19.66,27.01
"CA-2014-107153","2014-09-28 00:00:00",2014,3,9,"September","Sunday","George Zrebassa","Corporate","Office Supplies","Storage","Decoflex Hanging Personal Folder File, Blue","East","Massachusetts","Lawrence","Standard Class",46.26,3,0.0,12.49,27.00
"CA-2015-120439","2015-06-14 00:00:00",2015,2,6,"June","Sunday","Alan Dominguez","Home Office","Furniture","Furnishings","Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry","East","Pennsylvania","Philadelphia","Standard Class",51.07,6,0.2,5.11,10.01
"CA-2016-142762","2016-05-23 00:00:00",2016,2,5,"May","Monday","Lisa DeCherney","Consumer","Furniture","Furnishings","Eldon Image Series Desk Accessories, Ebony","West","California","San Francisco","Standard Class",37.05,3,0.0,16.3,43.99
"CA-2017-127705","2017-06-02 00:00:00",2017,2,6,"June","Friday","Alejandro Ballentine","Home Office","Technology","Phones","Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple","East","Ohio","Lorain","Standard Class",2.97,1,0.4,-0.64,-21.55
"CA-2017-127705","2017-06-02 00:00:00",2017,2,6,"June","Friday","Alejandro Ballentine","Home Office","Office Supplies","Storage","Advantus Rolling Storage Box","East","Ohio","Lorain","Standard Class",27.44,2,0.2,2.4,8.75
"CA-2014-122567","2014-02-16 00:00:00",2014,1,2,"February","Sunday","Michael Nguyen","Consumer","Office Supplies","Binders","Wilson Jones Easy Flow II Sheet Lifters","Central","Texas","Dallas","Standard Class",1.08,3,0.8,-1.73,-160.19
"CA-2014-122567","2014-02-16 00:00:00",2014,1,2,"February","Sunday","Michael Nguyen","Consumer","Office Supplies","Appliances","Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter","Central","Texas","Dallas","Standard Class",7.96,2,0.8,-13.93,-175.00
"CA-2014-121664","2014-05-06 00:00:00",2014,2,5,"May","Tuesday","Harold Pawlan","Home Office","Office Supplies","Binders","Wilson Jones Legal Size Ring Binders","West","California","Los Angeles","Standard Class",140.74,8,0.2,52.78,37.50
"CA-2016-122133","2016-05-16 00:00:00",2016,2,5,"May","Monday","Jim Radford","Consumer","Office Supplies","Storage","SAFCO Commercial Wire Shelving, Black","East","Connecticut","Middletown","Standard Class",552.56,4,0.0,0.0,0.00
"US-2017-123281","2017-04-02 00:00:00",2017,2,4,"April","Sunday","Jamie Frazer","Consumer","Furniture","Furnishings","Westinghouse Clip-On Gooseneck Lamps","West","California","Los Angeles","Standard Class",25.11,3,0.0,6.53,26.01
"CA-2015-131758","2015-05-28 00:00:00",2015,2,5,"May","Thursday","Karl Braun","Consumer","Office Supplies","Art","Boston 16701 Slimline Battery Pencil Sharpener","East","New York","Freeport","Standard Class",47.82,3,0.0,14.35,30.01
"CA-2015-131758","2015-05-28 00:00:00",2015,2,5,"May","Thursday","Karl Braun","Consumer","Office Supplies","Labels","Avery 494","East","New York","Freeport","Standard Class",13.05,5,0.0,6.0,45.98
"CA-2014-118339","2014-03-17 00:00:00",2014,1,3,"March","Monday","Bradley Nguyen","Consumer","Office Supplies","Appliances","Bionaire Personal Warm Mist Humidifier/Vaporizer","Central","Minnesota","Lakeville","Standard Class",93.78,2,0.0,36.57,39.00
"CA-2014-118339","2014-03-17 00:00:00",2014,1,3,"March","Monday","Bradley Nguyen","Consumer","Office Supplies","Paper","Memo Book, 100 Message Capacity, 5 3/8” x 11”","Central","Minnesota","Lakeville","Standard Class",47.18,7,0.0,23.59,50.00
"CA-2014-118339","2014-03-17 00:00:00",2014,1,3,"March","Monday","Bradley Nguyen","Consumer","Office Supplies","Art","Newell 35","Central","Minnesota","Lakeville","Standard Class",19.68,6,0.0,5.71,29.01
"CA-2014-118339","2014-03-17 00:00:00",2014,1,3,"March","Monday","Bradley Nguyen","Consumer","Office Supplies","Binders","Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders","Central","Minnesota","Lakeville","Standard Class",53.4,10,0.0,25.1,47.00
"CA-2014-118339","2014-03-17 00:00:00",2014,1,3,"March","Monday","Bradley Nguyen","Consumer","Office Supplies","Binders","Avery Non-Stick Heavy Duty View Round Locking Ring Binders","Central","Minnesota","Lakeville","Standard Class",35.88,6,0.0,17.22,47.99
"CA-2017-162978","2017-05-04 00:00:00",2017,2,5,"May","Thursday","Lindsay Williams","Corporate","Technology","Phones","Motorola L804","West","California","San Francisco","Standard Class",183.96,5,0.2,20.7,11.25
"CA-2017-162978","2017-05-04 00:00:00",2017,2,5,"May","Thursday","Lindsay Williams","Corporate","Office Supplies","Paper","Things To Do Today Pad","West","California","San Francisco","Standard Class",17.61,3,0.0,8.45,47.98
"CA-2017-162978","2017-05-04 00:00:00",2017,2,5,"May","Thursday","Lindsay Williams","Corporate","Furniture","Tables","Bretford Rectangular Conference Table Tops","West","California","San Francisco","Standard Class",300.9,1,0.2,11.28,3.75
"CA-2017-125199","2017-10-19 00:00:00",2017,4,10,"October","Thursday","Harry Marie","Corporate","Office Supplies","Art","Boston 16801 Nautilus Battery Pencil Sharpener","East","Pennsylvania","Philadelphia","Standard Class",123.26,7,0.2,9.24,7.50
"CA-2017-125199","2017-10-19 00:00:00",2017,4,10,"October","Thursday","Harry Marie","Corporate","Office Supplies","Paper","It's Hot Message Books with Stickers, 2 3/4"" x 5""","East","Pennsylvania","Philadelphia","Standard Class",23.68,4,0.2,7.4,31.25
"CA-2017-125199","2017-10-19 00:00:00",2017,4,10,"October","Thursday","Harry Marie","Corporate","Technology","Phones","Digium D40 VoIP phone","East","Pennsylvania","Philadelphia","Standard Class",309.58,4,0.4,-56.76,-18.33
"US-2015-103471","2015-12-24 00:00:00",2015,4,12,"December","Thursday","Jim Radford","Consumer","Furniture","Bookcases","Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors","West","Colorado","Colorado Springs","Standard Class",590.06,7,0.7,-786.74,-133.33
"US-2015-103471","2015-12-24 00:00:00",2015,4,12,"December","Thursday","Jim Radford","Consumer","Office Supplies","Art","Dixon My First Ticonderoga Pencil, #2","West","Colorado","Colorado Springs","Standard Class",14.04,3,0.2,1.58,11.25
"CA-2017-136672","2017-03-07 00:00:00",2017,1,3,"March","Tuesday","Michael Granlund","Home Office","Technology","Accessories","Logitech Desktop MK120 Mouse and keyboard Combo","East","Maryland","Clinton","Standard Class",49.08,3,0.0,4.91,10.00
"CA-2015-120362","2015-09-14 00:00:00",2015,3,9,"September","Monday","Christina Anderson","Consumer","Furniture","Tables","Lesro Round Back Collection Coffee Table, End Table","West","Utah","Provo","Standard Class",912.75,5,0.0,118.66,13.00
"US-2016-100566","2016-09-03 00:00:00",2016,3,9,"September","Saturday","Julie Kriz","Home Office","Furniture","Furnishings","Tenex ""The Solids"" Textured Chair Mats","Central","Illinois","Aurora","Standard Class",83.95,3,0.6,-90.25,-107.50
"US-2017-117247","2017-10-09 00:00:00",2017,4,10,"October","Monday","Cyma Kinney","Corporate","Furniture","Tables","Bevis Oval Conference Table, Walnut","Central","Illinois","Aurora","Standard Class",652.45,5,0.5,-430.62,-66.00
"US-2017-117247","2017-10-09 00:00:00",2017,4,10,"October","Monday","Cyma Kinney","Corporate","Furniture","Tables","Hon 61000 Series Interactive Training Tables","Central","Illinois","Aurora","Standard Class",66.65,3,0.5,-42.65,-63.99
"CA-2016-159212","2016-11-01 00:00:00",2016,4,11,"November","Tuesday","Katherine Murray","Home Office","Technology","Phones","LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite","South","Virginia","Salem","Standard Class",21.8,2,0.0,6.1,27.98
"CA-2016-159212","2016-11-01 00:00:00",2016,4,11,"November","Tuesday","Katherine Murray","Home Office","Office Supplies","Envelopes","Airmail Envelopes","South","Virginia","Salem","Standard Class",251.79,3,0.0,118.34,47.00
"US-2016-161396","2016-04-19 00:00:00",2016,2,4,"April","Tuesday","Gary Mitchum","Home Office","Furniture","Tables","Bush Andora Conference Table, Maple/Graphite Gray Finish","East","Ohio","Columbus","Standard Class",205.18,2,0.4,-58.13,-28.33
"US-2016-161396","2016-04-19 00:00:00",2016,2,4,"April","Tuesday","Gary Mitchum","Home Office","Office Supplies","Paper","Xerox 189","East","Ohio","Columbus","Standard Class",419.4,5,0.2,146.79,35.00
"CA-2016-130407","2016-09-02 00:00:00",2016,3,9,"September","Friday","Karen Daniels","Consumer","Office Supplies","Art","Panasonic KP-150 Electric Pencil Sharpener","East","New York","New York City","Standard Class",75.48,2,0.0,19.62,25.99
"CA-2016-130407","2016-09-02 00:00:00",2016,3,9,"September","Friday","Karen Daniels","Consumer","Furniture","Furnishings","Telescoping Adjustable Floor Lamp","East","New York","New York City","Standard Class",39.98,2,0.0,10.0,25.01
"US-2016-122245","2016-09-25 00:00:00",2016,3,9,"September","Sunday","Adrian Barton","Consumer","Furniture","Tables","Bevis Boat-Shaped Conference Table","West","Arizona","Phoenix","Standard Class",393.17,3,0.5,-204.45,-52.00
"CA-2017-105144","2017-11-04 00:00:00",2017,4,11,"November","Saturday","Sam Zeldin","Home Office","Office Supplies","Labels","Alphabetical Labels for Top Tab Filing","Central","Texas","Grand Prairie","Standard Class",23.68,2,0.2,8.88,37.50
"CA-2016-136329","2016-07-09 00:00:00",2016,3,7,"July","Saturday","Jonathan Doherty","Corporate","Furniture","Chairs","Hon GuestStacker Chair","East","New York","New York City","Standard Class",408.01,2,0.1,72.53,17.78
"CA-2016-136329","2016-07-09 00:00:00",2016,3,7,"July","Saturday","Jonathan Doherty","Corporate","Furniture","Furnishings","Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting","East","New York","New York City","Standard Class",165.28,4,0.0,14.88,9.00
"CA-2014-146640","2014-06-30 00:00:00",2014,2,6,"June","Monday","Helen Abelman","Consumer","Office Supplies","Binders","GBC Recycled Regency Composition Covers","East","New York","New York City","Standard Class",334.77,7,0.2,108.8,32.50
"CA-2015-124800","2015-09-26 00:00:00",2015,3,9,"September","Saturday","Rick Wilson","Corporate","Office Supplies","Paper","Petty Cash Envelope","West","Arizona","Mesa","Standard Class",86.27,4,0.2,31.27,36.25
"CA-2015-124800","2015-09-26 00:00:00",2015,3,9,"September","Saturday","Rick Wilson","Corporate","Office Supplies","Binders","GBC VeloBinder Electric Binding Machine","West","Arizona","Mesa","Standard Class",72.59,2,0.7,-48.39,-66.66
"CA-2015-124800","2015-09-26 00:00:00",2015,3,9,"September","Saturday","Rick Wilson","Corporate","Office Supplies","Appliances","3M Replacement Filter for Office Air Cleaner for 20' x 33' Room","West","Arizona","Mesa","Standard Class",60.67,2,0.2,14.41,23.75
"CA-2015-124800","2015-09-26 00:00:00",2015,3,9,"September","Saturday","Rick Wilson","Corporate","Office Supplies","Binders","Lock-Up Easel 'Spel-Binder'","West","Arizona","Mesa","Standard Class",77.03,9,0.7,-59.06,-76.67
"CA-2015-124800","2015-09-26 00:00:00",2015,3,9,"September","Saturday","Rick Wilson","Corporate","Office Supplies","Storage","2300 Heavy-Duty Transfer File Systems by Perma","West","Arizona","Mesa","Standard Class",119.9,6,0.2,-1.5,-1.25
"CA-2015-124800","2015-09-26 00:00:00",2015,3,9,"September","Saturday","Rick Wilson","Corporate","Technology","Phones","Samsung Rugby III","West","Arizona","Mesa","Standard Class",263.96,5,0.2,23.1,8.75
"CA-2015-124800","2015-09-26 00:00:00",2015,3,9,"September","Saturday","Rick Wilson","Corporate","Office Supplies","Storage","SAFCO Boltless Steel Shelving","West","Arizona","Mesa","Standard Class",363.65,4,0.2,-86.37,-23.75
"CA-2017-122700","2017-11-26 00:00:00",2017,4,11,"November","Sunday","Liz Thompson","Consumer","Technology","Phones","Motorola L804","East","Ohio","Columbus","Standard Class",220.75,8,0.4,-40.47,-18.33
"US-2016-153129","2016-12-26 00:00:00",2016,4,12,"December","Monday","Frank Preis","Consumer","Office Supplies","Paper","Strathmore Photo Mount Cards","West","Washington","Seattle","Standard Class",33.9,5,0.0,15.59,45.99
"CA-2017-106852","2017-06-20 00:00:00",2017,2,6,"June","Tuesday","Shui Tom","Consumer","Office Supplies","Paper","Xerox 203","East","Ohio","Parma","Standard Class",31.1,6,0.2,10.89,35.02
"CA-2017-106852","2017-06-20 00:00:00",2017,2,6,"June","Tuesday","Shui Tom","Consumer","Office Supplies","Art","Newell 35","East","Ohio","Parma","Standard Class",5.25,2,0.2,0.59,11.24
"CA-2015-166135","2015-10-01 00:00:00",2015,4,10,"October","Thursday","Shaun Chance","Corporate","Office Supplies","Storage","Trav-L-File Heavy-Duty Shuttle II, Black","West","Colorado","Aurora","Standard Class",139.42,4,0.2,17.43,12.50
"CA-2016-133725","2016-05-23 00:00:00",2016,2,5,"May","Monday","Ken Lonsdale","Consumer","Technology","Phones","Mitel MiVoice 5330e IP Phone","Central","Illinois","Chicago","Standard Class",1979.93,9,0.2,148.49,7.50
"CA-2015-145821","2015-05-01 00:00:00",2015,2,5,"May","Friday","Jennifer Braxton","Corporate","Technology","Phones","OtterBox Defender Series Case - iPhone 5c","West","California","Los Angeles","Standard Class",88.75,3,0.2,11.09,12.50
"CA-2017-148474","2017-06-12 00:00:00",2017,2,6,"June","Monday","Maria Etezadi","Home Office","Office Supplies","Binders","Ibico Plastic Spiral Binding Combs","South","Georgia","Columbus","Standard Class",91.2,3,0.0,41.95,46.00
"CA-2017-148474","2017-06-12 00:00:00",2017,2,6,"June","Monday","Maria Etezadi","Home Office","Furniture","Tables","Iceberg OfficeWorks 42"" Round Tables","South","Georgia","Columbus","Standard Class",452.94,3,0.0,67.94,15.00
"CA-2015-111297","2015-08-17 00:00:00",2015,3,8,"August","Monday","Shaun Chance","Corporate","Office Supplies","Binders","Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders","East","Massachusetts","New Bedford","Standard Class",52.2,9,0.0,23.49,45.00
"CA-2016-123722","2016-09-25 00:00:00",2016,3,9,"September","Sunday","Nicole Hansen","Corporate","Office Supplies","Labels","Avery 499","Central","Texas","Irving","Standard Class",15.94,4,0.2,5.18,32.50
"CA-2015-119907","2015-12-01 00:00:00",2015,4,12,"December","Tuesday","Logan Currie","Consumer","Office Supplies","Binders","Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges","West","Washington","Seattle","Standard Class",55.42,2,0.2,19.4,35.01
"US-2016-128902","2016-03-11 00:00:00",2016,1,3,"March","Friday","Mick Brown","Consumer","Furniture","Tables","Chromcraft Round Conference Tables","East","New Jersey","Vineland","Standard Class",244.01,2,0.3,-31.37,-12.86
"CA-2014-151708","2014-08-08 00:00:00",2014,3,8,"August","Friday","Maria Bertelson","Consumer","Furniture","Furnishings","Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear","West","Arizona","Glendale","Standard Class",121.38,4,0.2,-3.03,-2.50
"CA-2014-151708","2014-08-08 00:00:00",2014,3,8,"August","Friday","Maria Bertelson","Consumer","Technology","Accessories","SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card","West","Arizona","Glendale","Standard Class",95.98,3,0.2,-10.8,-11.25
"CA-2017-139199","2017-12-09 00:00:00",2017,4,12,"December","Saturday","Damala Kotsonis","Corporate","Furniture","Chairs","Global Executive Mid-Back Manager's Chair","Central","Michigan","Detroit","Standard Class",872.94,3,0.0,226.96,26.00
"CA-2017-139199","2017-12-09 00:00:00",2017,4,12,"December","Saturday","Damala Kotsonis","Corporate","Office Supplies","Binders","Wilson Jones Century Plastic Molded Ring Binders","Central","Michigan","Detroit","Standard Class",41.54,2,0.0,19.52,46.99
"CA-2017-139199","2017-12-09 00:00:00",2017,4,12,"December","Saturday","Damala Kotsonis","Corporate","Office Supplies","Paper","Xerox 1946","Central","Michigan","Detroit","Standard Class",12.96,2,0.0,6.22,47.99
"CA-2017-164959","2017-07-11 00:00:00",2017,3,7,"July","Tuesday","Katherine Nockton","Corporate","Office Supplies","Labels","Avery 482","West","California","Los Angeles","Standard Class",8.67,3,0.0,4.07,46.94
"CA-2016-113138","2016-11-19 00:00:00",2016,4,11,"November","Saturday","Nora Pelletier","Home Office","Office Supplies","Art","Newell 340","East","New York","Niagara Falls","Standard Class",17.28,6,0.0,5.01,28.99
"CA-2016-113138","2016-11-19 00:00:00",2016,4,11,"November","Saturday","Nora Pelletier","Home Office","Office Supplies","Binders","GBC Plastic Binding Combs","East","New York","Niagara Falls","Standard Class",17.71,3,0.2,6.42,36.25
"US-2017-104955","2017-03-19 00:00:00",2017,1,3,"March","Sunday","Catherine Glotzbach","Home Office","Office Supplies","Labels","Avery 506","East","New York","New York City","Standard Class",28.91,7,0.0,13.3,46.00
"CA-2016-121958","2016-11-13 00:00:00",2016,4,11,"November","Sunday","Cindy Stewart","Consumer","Office Supplies","Supplies","Acme Forged Steel Scissors with Black Enamel Handles","South","North Carolina","Thomasville","Standard Class",52.14,7,0.2,5.87,11.26
"US-2016-108455","2016-12-02 00:00:00",2016,4,12,"December","Friday","Mike Kennedy","Consumer","Office Supplies","Paper","Xerox 192","West","California","San Francisco","Standard Class",25.92,4,0.0,12.44,47.99
"US-2016-108455","2016-12-02 00:00:00",2016,4,12,"December","Friday","Mike Kennedy","Consumer","Office Supplies","Paper","HP Office Recycled Paper (20Lb. and 87 Bright)","West","California","San Francisco","Standard Class",40.46,7,0.0,19.83,49.01
"US-2016-108455","2016-12-02 00:00:00",2016,4,12,"December","Friday","Mike Kennedy","Consumer","Office Supplies","Storage","X-Rack File for Hanging Folders","West","California","San Francisco","Standard Class",33.87,3,0.0,8.81,26.01
"US-2016-108098","2016-10-14 00:00:00",2016,4,10,"October","Friday","Christine Phan","Corporate","Technology","Accessories","WD My Passport Ultra 500GB Portable External Hard Drive","West","Washington","Seattle","Standard Class",177.0,3,0.0,30.09,17.00
"CA-2014-119032","2014-11-27 00:00:00",2014,4,11,"November","Thursday","Maxwell Schwartz","Consumer","Office Supplies","Fasteners","Staples","East","New York","New York City","Standard Class",3.76,2,0.0,1.32,35.11
"CA-2015-140410","2015-11-03 00:00:00",2015,4,11,"November","Tuesday","Corinna Mitchell","Home Office","Technology","Phones","Cisco IP Phone 7961G-GE VoIP phone","West","California","Los Angeles","Standard Class",1212.85,7,0.2,106.12,8.75
"CA-2015-140410","2015-11-03 00:00:00",2015,4,11,"November","Tuesday","Corinna Mitchell","Home Office","Technology","Accessories","Logitech Trackman Marble Mouse","West","California","Los Angeles","Standard Class",89.97,3,0.0,37.79,42.00
"CA-2015-140410","2015-11-03 00:00:00",2015,4,11,"November","Tuesday","Corinna Mitchell","Home Office","Furniture","Furnishings","Coloredge Poster Frame","West","California","Los Angeles","Standard Class",42.6,3,0.0,16.61,38.99
"CA-2014-136280","2014-11-29 00:00:00",2014,4,11,"November","Saturday","Corey-Lock","Consumer","Office Supplies","Labels","Avery 488","East","Pennsylvania","Philadelphia","Standard Class",5.04,2,0.2,1.76,34.92
"CA-2017-166436","2017-11-24 00:00:00",2017,4,11,"November","Friday","Todd Sumrall","Corporate","Office Supplies","Paper","Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages","East","New York","New York City","Standard Class",5.88,1,0.0,2.88,48.98
"CA-2017-166436","2017-11-24 00:00:00",2017,4,11,"November","Friday","Todd Sumrall","Corporate","Furniture","Chairs","Global Ergonomic Managers Chair","East","New York","New York City","Standard Class",977.29,6,0.1,173.74,17.78
"CA-2017-139661","2017-10-30 00:00:00",2017,4,10,"October","Monday","Jane Waco","Corporate","Furniture","Furnishings","Magna Visual Magnetic Picture Hangers","West","Washington","Vancouver","Standard Class",9.64,2,0.0,3.66,37.97
"CA-2017-152485","2017-09-04 00:00:00",2017,3,9,"September","Monday","John Dryer","Consumer","Office Supplies","Art","Crayola Anti Dust Chalk, 12/Pack","Central","Texas","Coppell","Standard Class",10.19,7,0.2,3.19,31.31
"CA-2017-152485","2017-09-04 00:00:00",2017,3,9,"September","Monday","John Dryer","Consumer","Office Supplies","Storage","Acco Perma 3000 Stacking Storage Drawers","Central","Texas","Coppell","Standard Class",16.78,1,0.2,-0.21,-1.25
"CA-2017-152485","2017-09-04 00:00:00",2017,3,9,"September","Monday","John Dryer","Consumer","Office Supplies","Art","Sanford Colorific Eraseable Coloring Pencils, 12 Count","Central","Texas","Coppell","Standard Class",13.12,5,0.2,3.77,28.73
"CA-2017-130386","2017-11-12 00:00:00",2017,4,11,"November","Sunday","Nathan Gelder","Consumer","Office Supplies","Paper","Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page","Central","Texas","Austin","Standard Class",16.06,3,0.2,5.82,36.24
"CA-2017-130386","2017-11-12 00:00:00",2017,4,11,"November","Sunday","Nathan Gelder","Consumer","Office Supplies","Paper","Xerox 197","Central","Texas","Austin","Standard Class",223.06,9,0.2,69.71,31.25
"CA-2017-130386","2017-11-12 00:00:00",2017,4,11,"November","Sunday","Nathan Gelder","Consumer","Office Supplies","Storage","Tennsco Double-Tier Lockers","Central","Texas","Austin","Standard Class",540.05,3,0.2,-47.25,-8.75
"CA-2016-100468","2016-11-24 00:00:00",2016,4,11,"November","Thursday","Alyssa Tate","Home Office","Technology","Phones","iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4","West","California","Los Angeles","Standard Class",33.52,2,0.2,3.35,9.99
"CA-2016-100468","2016-11-24 00:00:00",2016,4,11,"November","Thursday","Alyssa Tate","Home Office","Furniture","Furnishings","DAX Value U-Channel Document Frames, Easel Back","West","California","Los Angeles","Standard Class",9.94,2,0.0,3.08,30.99
"CA-2015-153388","2015-08-01 00:00:00",2015,3,8,"August","Saturday","Pauline Chand","Home Office","Office Supplies","Art","Prang Dustless Chalk Sticks","West","California","Los Angeles","Standard Class",6.72,4,0.0,3.36,50.00
"CA-2015-153388","2015-08-01 00:00:00",2015,3,8,"August","Saturday","Pauline Chand","Home Office","Furniture","Tables","Hon 2111 Invitation Series Corner Table","West","California","Los Angeles","Standard Class",1004.98,6,0.2,-175.87,-17.50
"CA-2017-154935","2017-12-24 00:00:00",2017,4,12,"December","Sunday","Andy Reiter","Consumer","Office Supplies","Binders","Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""","East","New York","New York City","Standard Class",17.88,3,0.2,5.59,31.26
"CA-2016-134208","2016-09-17 00:00:00",2016,3,9,"September","Saturday","Cindy Stewart","Consumer","Technology","Machines","Lexmark X 9575 Professional All-in-One Color Printer","South","Georgia","Columbus","Standard Class",396.0,4,0.0,190.08,48.00
"CA-2017-100384","2017-06-24 00:00:00",2017,2,6,"June","Saturday","Nicole Hansen","Corporate","Office Supplies","Art","Boston Heavy-Duty Trimline Electric Pencil Sharpeners","West","California","Pomona","Standard Class",385.6,8,0.0,111.82,29.00
"CA-2017-100384","2017-06-24 00:00:00",2017,2,6,"June","Saturday","Nicole Hansen","Corporate","Office Supplies","Art","4009 Highlighters by Sanford","West","California","Pomona","Standard Class",35.82,9,0.0,11.82,33.00
"CA-2017-112809","2017-08-18 00:00:00",2017,3,8,"August","Friday","Russell Applegate","Consumer","Office Supplies","Storage","Safco Steel Mobile File Cart","Central","Texas","Dallas","Standard Class",200.06,3,0.2,12.5,6.25
"CA-2017-112809","2017-08-18 00:00:00",2017,3,8,"August","Friday","Russell Applegate","Consumer","Office Supplies","Binders","Acco D-Ring Binder w/DublLock","Central","Texas","Dallas","Standard Class",21.38,5,0.8,-33.14,-155.00
"CA-2017-112809","2017-08-18 00:00:00",2017,3,8,"August","Friday","Russell Applegate","Consumer","Office Supplies","Binders","Ibico Plastic and Wire Spiral Binding Combs","Central","Texas","Dallas","Standard Class",6.74,4,0.8,-11.46,-170.03
"US-2017-160759","2017-12-11 00:00:00",2017,4,12,"December","Monday","Arianne Irving","Consumer","Furniture","Chairs","Leather Task Chair, Black","East","Pennsylvania","Philadelphia","Standard Class",63.69,1,0.3,-9.1,-14.29
"CA-2017-109946","2017-04-16 00:00:00",2017,2,4,"April","Sunday","Paul Lucas","Home Office","Office Supplies","Art","Newell 325","Central","Illinois","Chicago","Standard Class",16.52,5,0.2,2.07,12.53
"CA-2015-144806","2015-12-06 00:00:00",2015,4,12,"December","Sunday","Gary Hwang","Consumer","Furniture","Furnishings","Howard Miller 13"" Diameter Pewter Finish Round Wall Clock","West","Arizona","Tucson","Standard Class",206.11,6,0.2,48.95,23.75
